,BEGIN_LAT,BEGIN_LON,MONTH_NAME,TOR_F_SCALE
1860,27.28,-99.48,September,F0
1861,31.77,-105.05,September,F0
1862,27.93,-97.33,September,F1
1863,28.7,-96.22,September,F1
1864,32.38,-94.35,April,F1
1865,31.43,-85.0,January,F1
1866,32.68,-83.4,January,F1
1867,31.6,-82.4,January,F2
1868,32.6,-84.12,February,F2
1869,32.88,-83.75,March,F0
1870,32.93,-82.8,March,F1
1871,34.17,-84.42,March,F3
1872,31.45,-83.5,March,F1
1873,34.12,-100.2,May,F1
1874,31.18,-101.62,May,F0
1875,32.3,-99.55,May,F3
1876,32.67,-100.37,May,F2
1877,28.4,-97.73,June,
1878,28.4,-97.73,June,F1
1879,27.65,-98.08,June,F0
1880,27.65,-98.08,June,F1
1881,27.65,-98.08,June,F2
1882,30.65,-97.02,June,F2
1883,29.37,-94.97,June,F0
1884,26.47,-97.78,June,F2
1885,32.33,-99.37,June,F2
1886,39.78,-99.92,July,F2
1887,30.22,-96.95,February,F1
1888,30.25,-96.78,February,F2
1889,32.48,-94.07,February,F1
1890,31.3,-94.6,February,F1
1891,33.5,-94.6,March,F1
1892,32.1,-98.28,March,F1
1893,33.42,-96.57,March,F0
1894,33.42,-96.57,March,F1
1895,35.92,-100.43,June,F0
1896,33.55,-101.8,June,F0
1897,34.47,-101.32,June,F2
1898,32.82,-100.38,June,F1
1899,34.47,-101.28,June,F2
1900,40.95,-89.62,May,
1901,41.3,-81.4,May,F1
1902,39.3,-82.9,May,F2
1903,39.92,-84.02,July,
1904,41.4,-81.8,August,F2
1905,36.95,-76.3,April,F0
1906,37.67,-77.8,May,F2
1907,41.5,-113.95,July,
1908,36.58,-78.73,January,F2
1909,35.38,-88.63,February,F1
1910,43.2,-99.4,May,F3
1911,37.85,-75.5,May,F0
1912,46.4,-98.3,July,F0
1913,39.67,-75.57,July,F1
1914,41.33,-110.3,May,F0
1915,43.45,-106.33,May,F0
1916,44.13,-105.72,May,F0
1917,18.2,-67.2,June,
1918,43.22,-106.87,June,F1
1919,43.83,-88.83,June,F2
1920,32.5,-92.38,February,F0
1921,36.6,-76.2,April,F1
1922,38.08,-78.0,August,F2
1923,43.23,-106.35,June,F2
1924,44.05,-104.95,June,
1925,43.72,-105.5,June,F1
1926,42.62,-107.02,June,F1
1927,44.48,-108.4,June,F2
1928,42.08,-104.25,June,F0
1929,42.75,-104.8,June,F0
1930,42.05,-104.73,June,F1
1931,42.92,-108.73,June,F3
1932,44.8,-72.8,May,F2
1933,44.9,-72.4,May,F1
1934,44.75,-72.37,May,F1
1935,43.3,-72.6,July,F2
1936,43.27,-72.5,July,F2
1937,38.08,-102.22,June,F1
1938,40.23,-102.72,June,F1
1939,39.2,-102.4,June,F1
1940,37.5,-102.87,June,F1
1941,38.1,-102.25,June,F0
1942,37.83,-103.2,June,F0
1943,37.82,-103.23,June,F2
1944,44.37,-108.23,July,F2
1945,42.73,-104.82,July,F1
1946,42.85,-106.33,July,F1
1947,36.38,-99.9,June,F0
1948,41.18,-104.17,June,F1
1949,36.2,-99.8,June,F0
1950,36.35,-99.88,June,F0
1951,36.43,-99.57,June,F0
1952,36.15,-99.97,June,F0
1953,36.5,-99.97,June,F0
1954,36.33,-99.8,June,F0
1955,43.4,-95.1,July,F1
1956,43.72,-96.93,July,F1
1957,32.7,-103.13,July,F0
1958,44.33,-90.33,October,F1
1959,43.0,-87.97,July,F2
1960,32.02,-102.12,August,F1
1961,33.55,-99.72,August,F0
1962,33.47,-99.75,August,F0
1963,30.1,-94.1,August,F0
1964,41.6,-95.47,May,F1
1965,32.25,-92.7,February,F1
1966,30.1,-89.75,March,F1
1967,39.53,-86.27,May,F2
1968,37.83,-87.67,May,
1969,38.98,-104.38,July,F0
1970,39.03,-103.27,July,F0
1971,40.12,-103.22,July,F0
1972,39.27,-103.87,July,F0
1973,32.42,-99.87,July,F0
1974,32.0,-81.28,July,F1
1975,37.0,-102.2,May,F1
1976,40.93,-102.38,May,F1
1977,40.98,-102.35,May,F0
1978,32.5,-92.7,February,F0
1979,32.5,-92.77,February,F0
1980,45.2,-89.92,July,F2
1981,45.5,-92.0,August,F1
1982,42.95,-88.05,October,F1
1983,32.33,-93.6,April,F2
1984,30.17,-93.35,April,F1
1985,30.83,-90.45,April,F1
1986,32.45,-93.92,April,F1
1987,32.92,-91.55,April,F1
1988,32.88,-91.5,April,F1
1989,29.8,-93.33,August,F1
1990,30.7,-91.0,August,F0
1991,46.4,-116.8,May,F2
1992,42.9,-112.0,July,
1993,37.98,-98.07,May,F1
1994,30.62,-87.05,July,F2
1995,27.45,-80.33,July,F1
1996,26.15,-80.43,August,F0
1997,29.9,-81.3,August,F0
1998,25.92,-80.4,September,F0
1999,26.78,-80.07,September,
2000,25.8,-80.25,November,F1
2001,29.17,-81.87,November,F2
2002,38.2,-99.52,May,
2003,39.03,-95.38,July,F2
2004,38.05,-98.18,May,F3
2005,38.58,-96.03,May,F0
2006,38.0,-97.52,May,F3
2007,38.03,-97.67,May,F3
2008,39.83,-98.15,May,F0
2009,30.67,-92.15,September,F1
2010,30.5,-92.23,September,F1
2011,38.47,-96.17,May,F1
2012,38.57,-96.18,May,F2
2013,38.97,-95.7,May,F3
2014,39.23,-95.0,May,F2
2015,39.15,-101.37,May,
2016,39.5,-97.3,May,F1
2017,39.82,-97.47,May,
2018,39.92,-100.92,May,
2019,39.95,-101.53,May,
2020,38.33,-96.12,May,F2
2021,39.78,-101.48,May,F1
2022,38.3,-98.97,May,F2
2023,38.83,-95.9,May,F2
2024,39.3,-95.53,May,F1
2025,31.53,-94.08,August,F1
2026,30.1,-94.1,August,F1
2027,26.28,-98.38,August,F1
2028,30.67,-98.45,August,F1
2029,30.5,-92.15,September,F1
2030,29.9,-93.4,September,F0
2031,29.6,-92.5,September,F0
2032,30.47,-91.55,October,F0
2033,38.78,-95.25,August,F3
2034,38.8,-95.33,August,F1
2035,38.78,-95.4,August,F1
2036,39.28,-95.72,August,F1
2037,39.52,-95.78,August,F4
2038,39.17,-95.53,August,F1
2039,39.18,-95.57,August,F2
2040,41.9,-93.3,May,F2
2041,42.07,-93.9,May,F2
2042,37.82,-80.45,March,F1
2043,38.15,-98.1,May,F2
2044,39.88,-89.85,May,F2
2045,41.18,-90.17,May,F0
2046,41.22,-90.33,May,F2
2047,41.07,-94.37,May,F1
2048,39.7,-95.6,May,F2
2049,41.67,-90.72,May,F3
2050,39.8,-88.3,March,
2051,39.17,-95.55,August,F2
2052,39.27,-90.45,April,F1
2053,37.4,-102.53,September,F0
2054,41.8,-89.65,May,F2
2055,41.8,-89.65,May,F2
2056,44.97,-90.83,June,F2
2057,44.58,-87.92,June,
2058,38.42,-100.25,June,F3
2059,39.35,-101.87,June,F1
2060,38.02,-101.98,June,F0
2061,39.38,-101.73,June,
2062,39.57,-101.7,May,
2063,37.17,-101.22,May,F1
2064,39.83,-100.72,May,
2065,39.48,-101.52,May,
2066,39.48,-101.52,May,F0
2067,37.98,-101.78,May,F2
2068,27.93,-98.03,June,F1
2069,32.33,-97.33,June,F2
2070,27.9,-98.23,June,F0
2071,27.9,-98.07,July,F0
2072,32.25,-101.62,July,F0
2073,31.4,-102.35,July,F2
2074,33.17,-101.78,July,F1
2075,33.33,-101.73,July,F1
2076,40.02,-104.05,May,F0
2077,44.47,-89.35,June,F0
2078,38.85,-97.62,June,F2
2079,38.63,-98.95,June,
2080,37.98,-101.47,July,F0
2081,38.02,-96.47,July,F0
2082,42.1,-95.9,May,F1
2083,32.42,-99.87,July,F1
2084,34.22,-101.3,July,F0
2085,33.17,-102.25,July,F0
2086,33.03,-102.27,July,F0
2087,32.7,-97.78,July,F2
2088,31.95,-102.12,July,F1
2089,47.5,-122.3,September,F1
2090,31.72,-87.78,January,F2
2091,33.37,-86.97,March,F4
2092,33.98,-85.48,March,F1
2093,33.83,-87.43,March,F1
2094,33.42,-88.1,March,F2
2095,33.9,-86.9,March,F4
2096,34.77,-87.17,March,F2
2097,34.88,-86.8,March,F2
2098,34.12,-88.02,March,F2
2099,34.25,-87.62,March,F2
2100,32.87,-85.73,March,F1
2101,32.93,-87.15,March,F3
2102,33.3,-86.8,April,F1
2103,33.28,-86.83,April,F2
2104,33.5,-86.08,April,F2
2105,32.48,-86.77,April,F2
2106,32.18,-86.52,April,F2
2107,34.0,-88.13,April,F2
2108,32.45,-85.2,April,F2
2109,33.47,-86.83,May,F2
2110,34.6,-88.1,March,F2
2111,44.45,-99.52,June,F0
2112,34.23,-101.6,May,F0
2113,35.15,-96.67,May,F3
2114,36.6,-88.3,July,F1
2115,28.65,-97.47,November,F1
2116,43.75,-71.8,July,F1
2117,32.83,-93.9,November,F1
2118,39.87,-84.6,May,F1
2119,40.12,-84.67,May,F2
2120,39.95,-82.65,June,F1
2121,39.77,-83.07,June,F2
2122,34.55,-97.9,March,
2123,34.7,-96.35,April,
2124,44.52,-103.92,June,
2125,33.65,-97.37,November,F1
2126,28.25,-97.3,November,F0
2127,33.93,-97.62,November,F1
2128,36.77,-100.62,July,F3
2129,36.73,-100.6,July,F2
2130,35.8,-97.7,July,F1
2131,35.5,-97.57,July,F1
2132,42.4,-72.6,May,F2
2133,42.3,-72.2,May,F2
2134,43.03,-71.57,May,F1
2135,43.3,-71.0,May,F2
2136,42.9,-72.1,May,
2137,35.98,-96.77,May,F1
2138,35.98,-96.58,May,F1
2139,36.1,-98.6,May,F1
2140,39.72,-92.28,March,F1
2141,37.55,-94.25,March,F1
2142,37.32,-91.92,March,F1
2143,35.45,-96.3,June,F0
2144,35.07,-98.3,June,F1
2145,40.55,-83.6,April,
2146,40.55,-83.17,April,F1
2147,39.82,-83.85,April,F2
2148,39.6,-83.12,April,F1
2149,41.4,-82.0,April,F0
2150,40.9,-81.4,April,
2151,40.8,-81.32,April,F1
2152,41.08,-81.5,April,F2
2153,41.03,-80.87,April,F2
2154,41.8,-81.0,April,F2
2155,41.4,-82.1,July,
2156,39.75,-84.2,July,F1
2157,40.33,-83.42,September,F1
2158,39.9,-82.9,September,F0
2159,39.9,-82.75,September,F1
2160,36.87,-101.1,June,F1
2161,35.38,-97.93,June,F2
2162,34.33,-82.38,August,F1
2163,34.03,-98.55,May,F0
2164,33.45,-102.48,May,F0
2165,33.45,-102.48,May,F0
2166,33.4,-80.3,August,F1
2167,33.5,-81.28,September,F2
2168,33.73,-81.1,September,F1
2169,34.05,-79.77,September,F1
2170,34.42,-79.37,September,F2
2171,34.0,-103.25,July,F1
2172,35.3,-103.7,July,F2
2173,34.8,-106.8,August,F0
2174,32.95,-103.35,August,F1
2175,32.75,-98.92,June,F0
2176,34.18,-102.13,June,F0
2177,33.15,-99.73,April,F2
2178,33.13,-96.82,April,F2
2179,32.73,-100.92,April,F1
2180,32.58,-100.63,April,F1
2181,32.73,-100.92,April,F2
2182,34.6,-79.0,July,F2
2183,35.1,-79.1,September,F2
2184,35.08,-76.9,September,F2
2185,48.3,-101.6,June,F0
2186,48.32,-101.67,June,F0
2187,48.1,-98.9,June,F0
2188,47.1,-100.0,June,F1
2189,47.5,-99.1,July,F0
2190,41.58,-97.02,April,F2
2191,32.8,-104.75,May,F0
2192,32.6,-103.1,June,F0
2193,33.3,-104.37,June,F0
2194,40.38,-95.88,April,F3
2195,44.3,-85.4,July,F2
2196,31.22,-90.45,June,F2
2197,39.72,-92.23,April,F0
2198,28.47,-80.73,July,F2
2199,30.42,-87.33,July,F2
2200,30.4,-81.7,July,F1
2201,28.0,-82.5,July,F2
2202,28.82,-81.65,July,F1
2203,27.02,-80.47,August,
2204,29.35,-81.75,August,F1
2205,28.87,-80.87,August,
2206,27.8,-82.78,August,F2
2207,27.9,-82.8,August,F2
2208,27.8,-82.67,August,F1
2209,30.72,-86.05,September,
2210,26.98,-82.0,November,F2
2211,27.75,-80.45,November,F2
2212,26.82,-80.67,November,F1
2213,41.68,-96.8,June,F1
2214,42.83,-99.75,June,F2
2215,42.83,-99.75,June,F1
2216,41.63,-98.92,June,F2
2217,42.38,-97.33,June,F2
2218,43.27,-70.83,May,F2
2219,46.9,-68.0,May,
2220,45.0,-69.9,July,
2221,45.2,-69.6,July,
2222,44.6,-69.6,July,
2223,44.75,-69.4,July,F0
2224,44.1,-69.8,October,F1
2225,42.38,-97.47,May,
2226,39.47,-77.38,July,F1
2227,38.77,-76.77,July,F1
2228,37.87,-90.55,June,F2
2229,42.77,-85.82,June,F2
2230,47.5,-111.3,July,
2231,43.85,-85.45,October,F1
2232,40.58,-97.58,May,F1
2233,42.58,-103.03,May,F1
2234,42.92,-101.45,June,
2235,41.42,-100.2,June,F0
2236,47.7,-111.5,July,
2237,28.85,-81.3,July,F1
2238,36.18,-97.08,August,F2
2239,34.02,-90.58,April,F1
2240,34.7,-77.2,January,F1
2241,34.72,-79.3,February,F1
2242,35.3,-80.2,May,F2
2243,35.7,-77.0,May,F2
2244,34.7,-76.53,May,F1
2245,34.7,-77.42,May,F1
2246,41.42,-78.73,September,F3
2247,36.33,-76.2,July,F2
2248,42.83,-71.95,May,F1
2249,43.0,-71.5,June,F2
2250,44.5,-100.45,June,F0
2251,43.13,-101.93,June,F3
2252,33.27,-89.43,March,F4
2253,33.5,-89.08,March,F4
2254,33.73,-88.43,March,F2
2255,40.82,-97.53,April,F1
2256,34.38,-99.13,March,F1
2257,36.72,-108.0,May,F0
2258,33.6,-102.12,May,F1
2259,33.6,-102.12,May,F1
2260,33.83,-101.88,June,F0
2261,34.12,-101.45,June,F0
2262,34.0,-101.9,June,F0
2263,34.17,-101.73,June,F1
2264,32.33,-94.98,June,F1
2265,40.0,-76.85,March,F2
2266,40.35,-75.92,April,F1
2267,34.42,-90.57,April,F3
2268,34.12,-88.72,April,F4
2269,29.45,-95.22,June,F1
2270,43.17,-76.35,June,F0
2271,42.12,-79.42,July,F1
2272,33.33,-96.53,April,F1
2273,29.8,-98.77,April,F0
2274,45.72,-98.87,August,F1
2275,30.28,-89.28,April,
2276,30.32,-88.58,April,F1
2277,34.63,-96.42,March,F2
2278,43.3,-72.4,July,F1
2279,43.6,-71.2,July,F2
2280,42.83,-72.2,August,F2
2281,27.32,-98.23,June,F0
2282,29.9,-95.8,June,F0
2283,42.7,-71.5,July,F1
2284,42.1,-72.7,July,F0
2285,42.7,-72.3,September,F1
2286,42.6,-73.2,October,F1
2287,33.23,-81.37,April,F1
2288,34.17,-80.07,May,F1
2289,33.3,-79.97,July,F0
2290,34.17,-79.75,July,F0
2291,40.32,-79.88,August,F3
2292,44.35,-98.22,July,F0
2293,44.98,-103.43,July,F3
2294,44.95,-97.88,July,F2
2295,43.15,-78.75,September,F1
2296,30.72,-86.05,April,F2
2297,27.9,-81.63,May,F2
2298,27.73,-82.75,May,F1
2299,25.78,-80.33,June,
2300,25.78,-80.33,June,
2301,24.55,-81.78,June,
2302,28.57,-81.58,June,F1
2303,29.92,-84.47,June,
2304,40.98,-99.02,July,F1
2305,41.47,-99.07,August,F2
2306,28.02,-82.13,February,F2
2307,27.9,-81.58,February,F2
2308,28.55,-80.8,February,F1
2309,40.13,-95.22,April,F1
2310,37.42,-90.32,August,F1
2311,40.08,-97.13,April,F2
2312,37.58,-90.33,April,F0
2313,37.08,-89.95,April,F2
2314,37.12,-89.78,April,F2
2315,36.07,-89.77,April,F1
2316,38.65,-92.77,May,F1
2317,39.53,-94.32,May,F1
2318,37.3,-94.48,May,F1
2319,39.27,-93.85,May,F1
2320,37.67,-90.35,May,F2
2321,41.53,-72.57,July,F1
2322,31.43,-109.9,July,
2323,33.25,-93.6,March,F2
2324,34.52,-91.55,June,
2325,42.0,-85.0,April,F1
2326,41.92,-83.33,April,F3
2327,42.4,-71.7,May,F2
2328,44.13,-93.72,June,F2
2329,47.58,-95.73,June,F1
2330,48.72,-94.62,June,F2
2331,44.05,-94.77,July,F2
2332,44.9,-93.2,August,F1
2333,44.68,-94.83,October,F1
2334,45.25,-94.53,October,F0
2335,40.73,-97.13,April,F0
2336,47.8,-112.0,June,
2337,35.4,-97.32,May,F3
2338,35.23,-96.88,May,F2
2339,35.15,-96.82,May,F2
2340,35.67,-101.58,May,F0
2341,38.68,-85.85,January,F2
2342,38.05,-87.17,March,F2
2343,38.57,-86.05,March,F2
2344,38.4,-86.83,March,F2
2345,33.42,-102.13,May,F0
2346,33.92,-102.3,May,F0
2347,38.37,-98.78,July,F0
2348,33.65,-95.67,May,F0
2349,32.8,-96.75,May,F0
2350,33.18,-96.78,May,F0
2351,32.45,-100.42,May,F0
2352,33.98,-102.08,May,F0
2353,33.42,-102.13,May,F0
2354,40.05,-84.87,March,F2
2355,39.58,-85.23,March,F2
2356,38.53,-86.17,March,F1
2357,40.98,-85.77,April,F2
2358,41.13,-87.53,April,F4
2359,40.97,-85.42,April,F2
2360,41.1,-86.9,April,F4
2361,32.8,-96.75,May,F0
2362,33.42,-102.48,May,F2
2363,33.35,-102.28,May,F2
2364,40.25,-86.92,June,F1
2365,28.0,-97.53,September,F0
2366,32.9,-101.95,October,F0
2367,31.13,-102.1,October,F0
2368,31.42,-103.45,October,F0
2369,32.65,-95.42,October,
2370,35.12,-97.42,September,F1
2371,34.02,-102.33,June,F0
2372,34.02,-102.32,June,F0
2373,33.42,-102.12,June,F1
2374,33.42,-102.12,June,F0
2375,34.18,-102.13,June,F0
2376,34.18,-102.13,June,F0
2377,34.07,-102.47,June,F1
2378,33.72,-101.85,June,F2
2379,34.23,-102.42,June,F0
2380,33.42,-102.12,June,F1
2381,34.3,-101.9,June,F1
2382,33.6,-102.37,June,F2
2383,37.73,-88.35,March,F3
2384,42.22,-96.2,May,F2
2385,41.67,-94.5,May,F1
2386,42.77,-96.62,June,F2
2387,42.97,-95.7,June,F0
2388,35.57,-97.15,May,F3
2389,35.72,-97.42,May,F1
2390,38.43,-98.53,July,F0
2391,38.05,-97.32,July,F2
2392,31.12,-97.73,April,F2
2393,35.7,-97.63,May,F1
2394,36.17,-98.53,May,F1
2395,35.73,-97.43,May,F3
2396,35.73,-97.42,May,F3
2397,35.68,-97.33,May,F3
2398,35.57,-97.2,May,F3
2399,32.98,-98.97,April,F2
2400,29.4,-94.92,August,F1
2401,31.62,-97.17,August,F2
2402,31.9,-94.42,September,F1
2403,32.58,-96.72,September,
2404,33.5,-97.72,September,F2
2405,32.55,-97.32,September,F2
2406,32.83,-97.1,September,F2
2407,32.92,-82.07,September,F2
2408,34.08,-102.23,June,F1
2409,40.83,-91.3,April,F1
2410,31.33,-81.8,January,F2
2411,32.25,-84.3,January,F2
2412,28.17,-97.42,November,F3
2413,32.5,-83.73,January,F2
2414,31.87,-82.6,January,F1
2415,32.03,-82.5,January,F2
2416,31.2,-81.4,February,F2
2417,34.07,-85.42,March,F1
2418,33.73,-84.92,March,F1
2419,31.2,-84.0,March,F1
2420,30.8,-83.63,March,F2
2421,31.13,-84.18,April,F2
2422,31.6,-85.05,January,F1
2423,32.27,-84.23,January,F2
2424,32.63,-83.3,January,F2
2425,31.63,-84.93,January,F1
2426,31.95,-83.58,January,F1
2427,30.63,-97.53,March,F1
2428,31.55,-96.85,March,F1
2429,32.58,-96.3,March,F3
2430,35.45,-99.2,September,F1
2431,36.17,-97.72,October,F2
2432,34.25,-97.48,November,F1
2433,34.4,-96.97,November,F2
2434,36.5,-96.73,November,F1
2435,37.65,-95.95,August,F1
2436,37.63,-98.12,August,
2437,38.37,-99.37,September,F0
2438,38.27,-100.5,September,F0
2439,39.07,-95.33,September,F1
2440,37.37,-95.27,September,
2441,43.4,-96.2,July,F1
2442,42.13,-89.25,September,F0
2443,39.83,-84.92,June,F1
2444,38.13,-87.57,June,F0
2445,41.08,-85.47,June,F0
2446,41.47,-87.05,June,F0
2447,40.33,-85.32,June,F1
2448,34.28,-103.05,May,F3
2449,28.23,-97.67,June,F2
2450,32.95,-95.27,July,F1
2451,33.22,-102.3,July,F0
2452,35.85,-102.37,July,F0
2453,34.7,-101.85,July,F1
2454,29.98,-93.83,July,F1
2455,30.62,-95.77,July,F0
2456,27.28,-98.1,July,F1
2457,33.42,-96.57,July,F1
2458,32.4,-97.47,August,F1
2459,31.65,-96.45,August,F0
2460,38.62,-87.63,April,F2
2461,38.85,-85.9,April,F2
2462,38.27,-86.6,April,F3
2463,38.98,-86.0,April,F3
2464,39.8,-85.02,April,F1
2465,39.8,-87.53,April,F3
2466,40.38,-87.02,April,F2
2467,39.85,-86.03,April,F3
2468,39.62,-87.27,April,F3
2469,40.73,-86.38,April,F3
2470,39.03,-87.47,April,F3
2471,40.58,-86.68,April,F3
2472,41.17,-85.28,April,F1
2473,40.27,-85.38,May,F1
2474,40.58,-86.93,June,F0
2475,31.0,-83.57,April,F2
2476,31.13,-81.5,May,F1
2477,31.72,-83.25,June,F2
2478,38.97,-84.6,March,F1
2479,37.1,-88.7,April,F1
2480,37.08,-88.7,April,F1
2481,38.08,-84.67,April,F2
2482,36.87,-87.67,April,F3
2483,36.83,-86.92,April,F2
2484,37.08,-86.17,April,F2
2485,37.4,-85.3,June,F1
2486,39.2,-88.25,June,F1
2487,42.4,-71.6,May,F2
2488,33.17,-89.65,March,F4
2489,38.03,-79.02,November,F2
2490,43.3,-89.72,August,F3
2491,43.3,-89.72,August,F3
2492,42.72,-89.98,September,F2
2493,32.6,-82.37,September,F2
2494,41.18,-88.1,April,F4
2495,39.97,-88.47,April,F3
2496,40.88,-111.88,June,F2
2497,33.88,-80.22,September,F2
2498,29.9,-90.0,January,F1
2499,32.9,-91.97,April,F1
2500,32.9,-91.9,April,F1
2501,32.3,-92.3,June,F0
2502,32.47,-91.75,June,F0
2503,32.0,-91.65,June,F1
2504,30.7,-90.53,July,F1
2505,41.12,-87.25,April,F4
2506,43.67,-89.33,September,F1
2507,43.17,-89.88,September,F2
2508,45.57,-89.68,September,F1
2509,32.9,-84.33,January,F2
2510,43.35,-88.6,June,F2
2511,43.63,-88.48,June,F1
2512,42.58,-88.25,July,
2513,43.3,-89.72,August,F3
2514,34.47,-79.1,September,F2
2515,39.4,-101.05,September,F0
2516,26.7,-80.07,July,F1
2517,35.18,-84.9,March,F2
2518,31.23,-86.05,January,F1
2519,41.8,-104.3,June,F2
2520,43.55,-104.7,July,F1
2521,44.9,-73.2,July,
2522,42.8,-96.2,March,F2
2523,43.25,-95.95,March,F1
2524,43.12,-95.23,March,F1
2525,42.78,-95.43,March,F2
2526,41.17,-94.83,April,F2
2527,41.33,-94.63,April,F2
2528,42.23,-93.6,May,F1
2529,35.03,-87.22,April,F2
2530,42.47,-94.62,May,F0
2531,43.22,-93.92,May,F2
2532,35.68,-85.77,March,F2
2533,35.0,-85.72,March,F2
2534,36.0,-83.12,March,F2
2535,36.6,-86.63,March,F2
2536,37.83,-94.7,April,F2
2537,35.75,-86.93,January,F3
2538,35.77,-86.92,January,F3
2539,35.25,-87.43,March,F2
2540,35.73,-86.53,March,F2
2541,35.1,-87.73,March,F2
2542,35.12,-87.6,March,F2
2543,40.42,-102.5,October,F1
2544,38.33,-98.23,October,F0
2545,38.25,-101.73,November,F2
2546,37.35,-98.82,October,F0
2547,35.45,-84.65,March,F2
2548,35.82,-89.22,April,F3
2549,39.85,-89.85,April,F3
2550,39.85,-89.22,April,F3
2551,39.95,-88.75,April,F3
2552,38.95,-81.77,July,F1
2553,41.03,-90.75,April,F2
2554,21.32,-158.08,February,
2555,21.68,-158.02,March,
2556,39.8,-88.27,April,F3
2557,39.8,-87.92,April,F3
2558,37.98,-97.33,May,F0
2559,37.45,-94.97,May,F2
2560,37.4,-94.77,May,F2
2561,37.52,-98.08,June,F0
2562,37.62,-98.12,June,F1
2563,37.23,-100.33,June,F0
2564,37.23,-100.33,June,F0
2565,37.22,-100.32,June,F0
2566,37.22,-100.3,June,F0
2567,39.77,-98.92,June,F2
2568,39.9,-88.98,June,F1
2569,38.55,-87.73,April,F2
2570,38.57,-87.67,April,F2
2571,42.3,-88.3,April,F2
2572,39.8,-96.32,April,F2
2573,40.5,-105.03,July,F1
2574,39.27,-102.6,July,F1
2575,39.87,-96.25,April,F2
2576,39.83,-96.28,April,F1
2577,39.85,-96.27,April,F1
2578,38.43,-95.43,May,F1
2579,37.57,-97.28,May,F0
2580,37.57,-97.12,May,F2
2581,29.87,-92.4,November,F1
2582,42.75,-96.7,June,F0
2583,33.35,-93.4,March,F3
2584,41.55,-98.28,May,F4
2585,39.83,-75.15,March,F1
2586,39.85,-75.1,March,F1
2587,43.67,-95.73,August,F1
2588,40.72,-95.35,June,F3
2589,44.08,-112.13,June,
2590,25.9,-80.25,August,
2591,38.85,-94.77,April,
2592,29.37,-90.23,October,F1
2593,41.65,-104.08,May,
2594,33.32,-86.43,January,F4
2595,34.25,-86.02,January,F2
2596,34.5,-87.67,March,F3
2597,34.85,-87.38,March,F3
2598,34.17,-87.27,March,F3
2599,32.22,-88.1,April,F1
2600,34.25,-86.75,April,F2
2601,34.27,-86.03,April,F1
2602,34.32,-86.48,April,F1
2603,34.35,-86.6,April,F1
2604,33.8,-86.2,April,F1
2605,33.77,-85.92,April,F2
2606,34.32,-86.08,April,F2
2607,38.22,-85.53,March,F2
2608,38.28,-85.45,March,F2
2609,39.65,-119.87,April,
2610,39.2,-118.7,May,
2611,39.0,-119.2,May,
2612,36.3,-115.7,June,
2613,33.6,-86.12,April,F3
2614,33.73,-85.42,April,F3
2615,32.83,-85.97,April,F1
2616,31.63,-86.77,October,F1
2617,31.8,-85.2,October,F2
2618,31.8,-86.88,December,F2
2619,30.5,-87.8,December,F2
2620,33.6,-86.12,July,F2
2621,31.5,-86.83,October,F1
2622,31.1,-86.53,December,F0
2623,31.7,-86.6,December,F1
2624,32.45,-85.18,December,F2
2625,39.88,-74.93,March,F1
2626,40.07,-74.53,March,F1
2627,40.17,-74.25,March,F1
2628,40.2,-74.07,March,F0
2629,36.03,-99.0,May,F0
2630,36.75,-97.35,May,F1
2631,35.5,-97.8,May,F1
2632,35.17,-99.15,November,F0
2633,36.82,-98.97,November,F1
2634,28.83,-95.93,July,F0
2635,32.38,-100.83,July,F1
2636,30.93,-95.37,July,F1
2637,41.2,-83.4,May,F1
2638,40.98,-84.17,June,F2
2639,40.87,-83.47,June,F2
2640,40.93,-83.37,June,F2
2641,30.8,-100.83,May,F0
2642,38.2,-84.7,June,F1
2643,38.3,-84.63,June,F2
2644,38.33,-84.52,June,F2
2645,38.4,-83.93,June,F2
2646,46.42,-102.33,August,F0
2647,46.4,-102.2,August,F2
2648,34.3,-79.87,August,F2
2649,34.12,-79.93,August,F1
2650,33.68,-78.88,September,F1
2651,34.03,-79.78,December,F1
2652,34.93,-82.23,December,F0
2653,31.45,-100.42,June,F0
2654,46.13,-96.57,May,F3
2655,36.8,-99.0,May,F0
2656,36.8,-98.8,May,F0
2657,31.7,-99.0,April,F1
2658,27.78,-97.67,July,F0
2659,29.6,-96.33,February,F2
2660,36.52,-91.55,June,F1
2661,36.55,-92.12,June,F1
2662,39.77,-94.85,June,F1
2663,33.2,-79.78,August,F1
2664,34.13,-81.2,August,F2
2665,34.37,-80.45,August,F1
2666,36.85,-99.02,August,F2
2667,36.42,-100.0,August,F0
2668,34.82,-97.35,August,F2
2669,36.13,-97.37,August,F0
2670,35.7,-96.9,September,F1
2671,40.17,-83.3,March,
2672,31.42,-103.62,July,
2673,42.68,-83.28,May,F2
2674,42.67,-82.83,May,F4
2675,41.8,-83.45,May,F2
2676,44.9,-85.53,May,F2
2677,45.3,-83.88,May,F2
2678,33.72,-80.28,June,F1
2679,34.73,-82.25,June,F1
2680,35.0,-81.23,June,F1
2681,34.05,-79.77,July,F2
2682,35.15,-81.57,July,F0
2683,46.02,-100.03,May,F2
2684,46.27,-97.13,June,F2
2685,46.95,-98.23,June,F0
2686,46.87,-98.07,June,F1
2687,46.4,-101.4,July,F1
