,BEGIN_LAT,BEGIN_LON,MONTH_NAME,TOR_F_SCALE
2031,39.95,-85.68,May,F4
2032,39.77,-86.08,May,F4
2033,41.12,-85.13,May,F1
2034,39.83,-85.95,May,F4
2035,26.68,-80.27,March,F1
2036,28.68,-81.57,March,F1
2037,39.98,-85.58,May,F4
2038,41.22,-86.78,July,F0
2039,39.97,-85.1,August,F1
2040,37.6,-96.03,April,F2
2041,34.27,-103.33,May,F2
2042,35.77,-103.33,May,F0
2043,35.77,-103.33,May,F0
2044,35.77,-103.33,May,F0
2045,35.77,-103.33,May,F1
2046,35.82,-103.07,May,F2
2047,33.47,-104.5,May,F0
2048,34.22,-103.37,June,F0
2049,33.1,-103.22,June,F2
2050,35.38,-106.08,June,F0
2051,33.0,-104.4,June,F0
2052,34.82,-103.22,July,F0
2053,34.7,-104.02,July,F1
2054,37.12,-102.0,May,F3
2055,39.32,-99.27,May,F1
2056,39.25,-99.25,May,F1
2057,38.18,-100.02,May,F1
2058,38.18,-100.02,May,F1
2059,38.18,-100.08,May,F2
2060,38.08,-100.08,May,F1
2061,38.08,-100.08,May,F1
2062,38.17,-99.78,May,F1
2063,38.28,-99.9,May,F1
2064,35.35,-103.45,July,F1
2065,29.97,-82.97,March,F0
2066,28.57,-82.42,March,F0
2067,28.67,-81.5,March,F1
2068,37.38,-100.3,April,F1
2069,42.02,-90.75,August,F0
2070,41.92,-92.25,August,F1
2071,42.82,-96.0,September,F0
2072,41.57,-95.18,September,F1
2073,41.5,-95.7,September,F2
2074,32.02,-106.32,July,F0
2075,41.05,-94.47,September,F0
2076,41.17,-90.75,June,F0
2077,39.48,-88.17,June,F1
2078,30.58,-87.3,March,F0
2079,38.53,-100.37,April,F3
2080,38.92,-99.38,April,F2
2081,38.65,-100.48,April,F3
2082,38.22,-99.5,April,F3
2083,38.55,-100.03,April,F3
2084,38.08,-100.1,April,F4
2085,38.45,-99.72,April,F3
2086,38.27,-99.72,April,F4
2087,34.77,-99.32,April,F1
2088,36.9,-97.95,April,F0
2089,35.45,-95.67,May,F1
2090,35.2,-99.87,May,F1
2091,35.02,-99.67,May,F3
2092,35.3,-99.0,May,F1
2093,38.58,-98.23,April,F2
2094,37.9,-84.95,April,F2
2095,36.72,-86.65,July,F1
2096,34.63,-97.17,May,F0
2097,35.98,-97.02,June,F2
2098,35.38,-99.58,June,F1
2099,36.42,-95.12,June,F1
2100,36.2,-95.1,June,F1
2101,35.48,-97.53,June,F0
2102,36.13,-95.92,June,F0
2103,30.83,-85.17,March,F1
2104,30.58,-85.17,March,F1
2105,30.28,-85.98,March,F0
2106,30.62,-87.03,March,F1
2107,30.4,-84.33,March,F2
2108,30.4,-84.42,March,F2
2109,29.83,-81.55,March,F0
2110,29.77,-82.05,March,F1
2111,29.87,-82.08,March,F1
2112,42.08,-87.9,June,F1
2113,39.97,-89.48,June,F1
2114,40.45,-89.8,July,F1
2115,41.37,-88.82,July,F0
2116,41.07,-89.63,July,F3
2117,41.13,-89.35,July,F3
2118,41.1,-89.9,July,F1
2119,40.67,-90.5,July,F1
2120,41.87,-88.13,July,F2
2121,41.3,-88.8,August,F1
2122,43.23,-94.03,July,F1
2123,43.22,-94.45,July,F1
2124,42.4,-95.7,July,F1
2125,42.3,-95.77,July,F1
2126,40.6,-94.22,July,F1
2127,41.05,-92.53,July,F0
2128,38.03,-99.82,May,F1
2129,38.0,-99.9,May,F2
2130,39.0,-99.53,May,F2
2131,39.0,-99.53,May,F2
2132,39.0,-99.53,May,F2
2133,38.93,-99.57,May,F2
2134,38.93,-99.48,May,F2
2135,39.52,-97.88,May,F0
2136,43.17,-94.03,May,F1
2137,41.43,-91.4,June,F1
2138,41.22,-93.0,June,F2
2139,42.15,-94.98,June,F2
2140,42.07,-94.87,June,F2
2141,38.8,-95.92,July,F1
2142,39.6,-97.88,June,F0
2143,42.53,-83.48,August,F3
2144,36.85,-75.98,July,F1
2145,37.03,-79.3,September,F1
2146,42.65,-88.97,May,F1
2147,30.62,-87.38,April,F0
2148,43.32,-90.53,June,F1
2149,43.5,-89.62,June,F1
2150,44.32,-105.52,June,F1
2151,44.47,-104.47,June,F1
2152,18.4,-67.25,June,
2153,41.73,-104.67,July,F0
2154,42.0,-88.08,July,F1
2155,34.2,-101.87,July,F0
2156,32.2,-99.83,July,F1
2157,31.8,-94.3,July,F0
2158,30.12,-95.62,July,F0
2159,42.85,-90.72,May,F0
2160,30.12,-96.97,August,F1
2161,30.33,-97.78,August,F0
2162,34.73,-101.98,August,F2
2163,35.22,-101.88,August,F0
2164,32.43,-97.82,August,F1
2165,34.08,-98.1,August,F1
2166,33.28,-96.45,August,F0
2167,29.77,-95.38,August,F0
2168,28.37,-99.0,August,F1
2169,37.42,-90.55,April,F2
2170,31.17,-84.22,March,F1
2171,44.58,-97.82,June,F1
2172,44.78,-72.85,July,F1
2173,43.93,-72.15,August,F1
2174,43.55,-90.62,August,F1
2175,38.92,-97.23,April,F3
2176,30.47,-89.05,May,F2
2177,36.35,-102.12,April,F1
2178,27.77,-97.38,April,F1
2179,27.62,-97.32,April,F0
2180,44.07,-91.38,July,F1
2181,33.68,-101.98,June,F1
2182,29.42,-98.62,April,F0
2183,28.45,-99.42,April,F1
2184,30.52,-97.33,April,F0
2185,33.67,-98.2,August,F1
2186,29.52,-95.1,August,F0
2187,33.3,-115.05,June,F0
2188,38.8,-120.5,October,F0
2189,37.8,-119.83,October,F0
2190,38.75,-121.35,October,F0
2191,42.03,-87.85,August,F2
2192,29.6,-95.17,June,F0
2193,32.33,-101.8,June,F1
2194,31.55,-97.18,October,F2
2195,31.55,-97.18,October,F2
2196,32.28,-96.2,October,F2
2197,32.28,-96.2,October,F2
2198,32.48,-94.28,October,F3
2199,28.62,-96.77,October,F2
2200,32.7,-97.12,November,F1
2201,32.72,-96.85,November,F1
2202,34.0,-82.78,March,F1
2203,31.02,-84.82,March,F1
2204,32.38,-83.35,March,F2
2205,31.83,-82.5,March,F1
2206,32.02,-97.13,March,F2
2207,31.83,-96.92,March,F1
2208,32.17,-96.73,March,F1
2209,43.08,-88.88,July,F1
2210,44.63,-87.77,July,F1
2211,40.8,-87.42,April,F1
2212,32.38,-84.43,January,F1
2213,30.73,-84.65,January,F2
2214,32.5,-83.03,January,F2
2215,32.87,-82.38,January,F3
2216,32.92,-82.25,January,F3
2217,31.53,-83.25,January,F1
2218,32.67,-81.63,January,F0
2219,32.75,-81.63,February,F0
2220,31.42,-103.5,May,F1
2221,31.42,-103.5,May,F1
2222,30.65,-97.55,May,F1
2223,30.65,-97.55,May,F1
2224,30.8,-97.6,May,F1
2225,36.42,-100.82,May,F1
2226,35.05,-100.33,May,F1
2227,28.88,-98.65,May,F1
2228,28.88,-98.53,May,F1
2229,30.42,-87.25,March,F1
2230,31.95,-99.95,May,F0
2231,31.4,-97.22,May,F1
2232,29.27,-96.7,May,F1
2233,29.27,-96.7,May,F1
2234,29.27,-96.7,May,F1
2235,30.17,-98.75,May,F1
2236,29.58,-97.97,May,F1
2237,33.68,-101.98,June,F1
2238,33.68,-101.98,June,F1
2239,43.78,-88.38,July,F1
2240,43.03,-88.53,July,F1
2241,42.93,-88.33,July,F1
2242,42.72,-88.55,July,F1
2243,32.62,-96.37,March,F2
2244,34.37,-102.12,June,F1
2245,38.05,-82.17,September,F1
2246,28.83,-81.25,July,F2
2247,28.12,-81.63,July,F1
2248,29.13,-81.3,August,F2
2249,24.63,-81.67,September,F1
2250,27.0,-80.17,October,F0
2251,30.83,-86.6,October,F2
2252,30.88,-86.5,October,F0
2253,29.78,-85.03,October,F2
2254,29.62,-85.0,October,F0
2255,30.4,-84.8,October,F0
2256,30.6,-84.6,October,F2
2257,30.62,-84.62,October,F2
2258,28.75,-81.08,June,F1
2259,30.98,-87.27,June,F0
2260,30.97,-85.6,June,F2
2261,30.62,-84.67,June,F1
2262,30.53,-84.77,June,F1
2263,31.05,-94.42,November,F2
2264,31.2,-93.63,November,F1
2265,29.85,-93.97,November,F2
2266,35.67,-100.72,April,F1
2267,35.08,-100.33,April,F1
2268,29.92,-84.33,October,F2
2269,30.57,-83.75,October,F1
2270,29.82,-83.58,October,F2
2271,30.57,-85.0,May,F2
2272,29.07,-81.3,May,F2
2273,27.33,-82.5,June,F0
2274,24.62,-81.68,June,F2
2275,24.57,-81.8,June,F2
2276,24.83,-80.88,June,F1
2277,27.43,-81.0,June,F1
2278,26.43,-82.12,June,F2
2279,26.62,-82.17,June,F2
2280,28.13,-81.7,June,F1
2281,26.62,-81.63,June,F2
2282,28.2,-82.17,June,F1
2283,31.1,-97.33,May,F1
2284,30.22,-93.12,July,F1
2285,29.92,-94.25,May,F2
2286,29.58,-98.32,March,F1
2287,28.95,-95.95,March,F1
2288,29.33,-96.78,March,F1
2289,29.83,-95.42,March,F1
2290,29.33,-96.08,March,F2
2291,29.57,-95.82,March,F1
2292,29.43,-96.93,March,F2
2293,29.75,-95.35,March,F1
2294,29.75,-95.35,March,F0
2295,30.05,-94.98,March,F0
2296,30.05,-95.08,March,F1
2297,28.95,-96.08,March,F1
2298,26.8,-80.1,June,F1
2299,27.22,-80.97,June,F0
2300,28.0,-80.57,June,F2
2301,28.37,-80.67,June,F3
2302,28.47,-80.53,June,F3
2303,29.5,-95.43,May,F1
2304,29.55,-95.3,May,F1
2305,29.62,-95.18,May,F1
2306,29.5,-95.23,May,F1
2307,29.52,-95.42,May,F1
2308,29.73,-95.0,May,F1
2309,32.23,-83.53,April,F1
2310,31.23,-84.22,May,F0
2311,31.25,-82.25,June,F1
2312,31.48,-82.87,June,F2
2313,31.95,-84.0,June,F1
2314,31.02,-84.45,June,F1
2315,32.72,-84.12,June,F1
2316,33.82,-85.18,June,F1
2317,32.23,-83.4,June,F0
2318,31.12,-83.53,June,F1
2319,30.53,-91.38,February,F3
2320,30.98,-83.37,June,F0
2321,33.88,-84.55,August,F0
2322,31.03,-84.68,October,F1
2323,30.3,-99.27,August,F0
2324,30.27,-98.42,August,F0
2325,30.67,-94.0,September,F0
2326,29.85,-94.0,September,F1
2327,28.32,-96.48,September,F0
2328,28.7,-96.67,September,F0
2329,28.7,-96.67,September,F0
2330,29.4,-98.47,September,F1
2331,32.87,-97.37,September,F1
2332,32.73,-97.12,September,F1
2333,30.63,-97.68,October,F1
2334,42.28,-87.87,September,F4
2335,30.23,-92.6,March,F1
2336,30.03,-90.23,March,F2
2337,44.22,-87.75,August,F1
2338,45.45,-88.75,September,F2
2339,45.67,-90.45,September,F2
2340,42.55,-90.22,September,F1
2341,31.43,-97.28,October,F1
2342,31.25,-97.4,October,F2
2343,43.77,-90.05,September,F1
2344,43.27,-89.62,September,F1
2345,43.85,-89.08,September,F1
2346,42.53,-90.43,September,F1
2347,42.6,-89.63,September,F1
2348,42.77,-88.42,September,F2
2349,42.8,-88.15,September,F2
2350,28.92,-100.62,May,F2
2351,29.42,-97.62,May,F1
2352,28.62,-96.62,May,F2
2353,28.85,-96.62,May,F1
2354,29.27,-97.72,May,F1
2355,34.2,-102.73,May,F1
2356,32.35,-96.12,May,F1
2357,27.65,-97.28,June,F1
2358,29.4,-95.23,May,F1
2359,34.32,-102.42,May,F1
2360,35.13,-101.83,May,F1
2361,31.93,-99.97,May,F1
2362,28.8,-97.0,May,F1
2363,35.93,-102.75,May,F1
2364,36.07,-102.55,May,F1
2365,26.07,-97.42,May,F0
2366,28.95,-99.83,May,F1
2367,36.23,-102.23,May,F2
2368,36.25,-102.23,May,F2
2369,30.75,-90.42,May,F2
2370,45.6,-122.63,April,F3
2371,47.7,-119.1,April,F2
2372,47.75,-118.52,April,F3
2373,48.6,-118.1,April,F2
2374,31.85,-102.37,June,F0
2375,33.58,-101.83,July,F0
2376,33.43,-102.03,July,F1
2377,35.03,-102.67,July,F1
2378,34.2,-101.87,July,F0
2379,34.83,-102.45,June,F1
2380,34.83,-102.35,June,F1
2381,35.2,-101.83,June,F2
2382,36.27,-101.37,June,F1
2383,33.98,-84.63,April,F1
2384,33.75,-83.52,April,F1
2385,32.85,-83.65,April,F1
2386,31.98,-84.23,April,F1
2387,28.67,-96.58,July,F1
2388,30.17,-94.1,July,F1
2389,32.63,-96.7,November,F1
2390,31.33,-97.52,November,F1
2391,33.22,-98.17,April,F1
2392,31.83,-100.98,April,F1
2393,27.92,-82.83,January,F0
2394,30.7,-87.03,January,F2
2395,29.83,-81.67,January,F2
2396,27.42,-82.17,February,F2
2397,27.42,-82.58,February,F2
2398,28.5,-81.42,February,F1
2399,28.75,-81.17,February,F1
2400,27.75,-82.25,February,F1
2401,31.92,-95.33,April,F1
2402,36.33,-102.12,May,F1
2403,30.88,-102.93,May,F1
2404,42.72,-113.7,June,F1
2405,43.63,-112.63,July,F1
2406,34.22,-102.42,July,F1
2407,31.95,-106.05,July,F1
2408,29.52,-94.47,July,F0
2409,29.95,-93.97,July,F1
2410,29.12,-97.18,July,F0
2411,29.42,-96.97,July,F1
2412,29.53,-95.2,January,F1
2413,34.3,-99.75,March,F1
2414,34.3,-99.7,March,F1
2415,31.27,-94.83,March,F2
2416,30.22,-93.73,July,F1
2417,30.68,-94.98,July,F1
2418,34.23,-102.42,July,F1
2419,32.17,-100.38,April,F1
2420,33.67,-97.37,April,F1
2421,30.4,-85.7,June,F0
2422,33.42,-105.67,June,F1
2423,29.82,-93.07,March,F2
2424,30.5,-92.65,March,F0
2425,32.43,-93.35,April,F1
2426,32.7,-92.5,April,F2
2427,30.9,-90.33,April,F1
2428,30.8,-90.37,May,F2
2429,36.0,-85.03,June,F2
2430,35.75,-83.92,June,F1
2431,35.23,-88.23,July,F0
2432,39.3,-100.45,July,F0
2433,39.25,-99.3,July,F2
2434,37.5,-100.85,July,F2
2435,37.45,-100.02,July,F2
2436,30.13,-91.35,May,F2
2437,35.17,-92.72,July,F1
2438,40.8,-97.7,May,F0
2439,31.67,-86.07,May,F1
2440,31.3,-85.5,May,F1
2441,37.38,-93.95,December,F0
2442,34.33,-86.07,January,F2
2443,32.7,-86.5,March,F2
2444,32.67,-88.18,March,F1
2445,32.9,-87.67,March,F2
2446,32.62,-87.67,March,F2
2447,33.28,-86.82,March,F2
2448,33.58,-86.28,March,F1
2449,34.3,-86.62,May,F2
2450,33.5,-82.47,February,F1
2451,37.35,-99.33,March,F2
2452,34.57,-83.28,November,F2
2453,36.17,-82.83,December,F1
2454,40.47,-87.68,August,F2
2455,40.1,-83.12,May,F2
2456,30.3,-90.6,March,F1
2457,39.43,-83.02,December,F1
2458,36.55,-89.18,April,F2
2459,32.48,-94.28,September,F0
2460,32.92,-91.83,November,F1
2461,30.33,-94.27,December,F1
2462,31.53,-86.7,June,F1
2463,30.73,-88.05,July,F0
2464,32.83,-87.28,May,F4
2465,33.08,-86.93,May,F4
2466,33.25,-86.45,May,F4
2467,33.45,-85.9,May,F4
2468,34.63,-86.78,November,F3
2469,34.32,-86.82,November,F2
2470,32.53,-87.8,May,F4
2471,31.72,-86.27,November,F2
2472,32.82,-85.18,November,F1
2473,34.05,-87.12,November,F2
2474,33.78,-88.0,November,F1
2475,33.97,-87.9,November,F2
2476,34.0,-87.03,November,F2
2477,34.6,-85.98,May,F2
2478,33.4,-87.08,May,F2
2479,33.7,-86.4,May,F2
2480,33.57,-86.7,May,F3
2481,32.78,-87.47,May,F4
2482,41.23,-76.98,May,F1
2483,44.25,-101.03,August,F1
2484,45.03,-96.77,August,F1
2485,44.35,-100.35,July,F3
2486,45.45,-95.77,August,F1
2487,46.78,-95.92,August,F0
2488,46.52,-95.3,August,F1
2489,48.08,-93.97,September,F2
2490,44.0,-92.17,September,F1
2491,43.9,-93.1,October,F1
2492,46.42,-95.57,October,F0
2493,38.62,-76.92,April,F1
2494,39.33,-76.58,June,F2
2495,40.9,-72.75,September,F1
2496,40.02,-83.6,May,F3
2497,40.63,-82.52,May,F2
2498,39.92,-83.52,May,F3
2499,39.92,-83.25,May,F3
2500,39.92,-82.8,May,F3
2501,40.57,-82.02,May,F2
2502,39.92,-82.5,May,F3
2503,35.47,-78.75,May,F1
2504,36.37,-76.2,May,F2
2505,39.6,-119.77,July,F1
2506,43.25,-100.83,July,F2
2507,40.8,-74.5,May,F3
2508,40.85,-74.72,May,F3
2509,40.7,-74.27,June,F1
2510,40.77,-74.25,June,F1
2511,39.63,-75.3,November,F0
2512,43.8,-96.9,July,F1
2513,43.48,-100.25,July,F1
2514,44.37,-101.02,July,F0
2515,46.87,-97.25,June,F3
2516,48.2,-99.98,July,F1
2517,46.03,-97.78,July,F3
2518,46.12,-97.17,July,F3
2519,42.55,-74.05,June,F1
2520,33.88,-94.95,July,F1
2521,32.38,-80.62,May,F1
2522,33.38,-81.25,May,F1
2523,34.77,-82.43,May,F3
2524,34.92,-82.22,May,F3
2525,35.0,-82.05,May,F3
2526,34.8,-83.28,May,F2
2527,34.88,-82.78,May,F2
2528,34.87,-82.98,May,F2
2529,34.8,-82.42,May,F1
2530,35.1,-81.1,May,F2
2531,41.23,-83.43,May,F3
2532,40.77,-83.5,May,F2
2533,41.03,-82.5,May,F2
2534,40.87,-81.03,July,F1
2535,40.12,-82.92,July,F1
2536,38.75,-83.83,July,F1
2537,37.15,-91.35,November,F2
2538,41.42,-81.83,May,F0
2539,34.2,-80.22,May,F1
2540,34.27,-82.05,December,F3
2541,34.27,-82.17,December,F3
2542,34.13,-82.17,December,F3
2543,34.17,-81.9,December,F3
2544,34.18,-82.02,December,F4
2545,34.2,-81.72,December,F3
2546,34.2,-81.53,December,F2
2547,34.17,-81.4,December,F2
2548,34.8,-96.95,June,F1
2549,34.17,-97.13,June,F1
2550,35.05,-95.75,June,F1
2551,35.12,-95.65,June,F1
2552,35.17,-95.57,June,F1
2553,35.98,-94.58,June,F1
2554,36.42,-96.33,June,F3
2555,35.32,-98.45,June,F3
2556,35.02,-98.75,June,F2
2557,34.4,-98.98,June,F1
2558,34.42,-98.82,June,F2
2559,35.12,-98.43,June,F2
2560,34.4,-99.02,June,F3
2561,34.4,-99.02,June,F0
2562,34.8,-97.97,June,F1
2563,34.25,-82.28,March,F4
2564,34.1,-78.98,April,F1
2565,33.67,-80.12,May,F1
2566,36.98,-97.08,April,F2
2567,36.87,-101.2,May,F0
2568,36.03,-95.0,May,F1
2569,35.17,-96.75,May,F2
2570,35.13,-95.37,May,F0
2571,36.8,-97.62,May,F1
2572,38.4,-94.33,September,F1
2573,37.2,-93.85,September,F1
2574,36.67,-95.12,September,F3
2575,36.7,-94.98,September,F3
2576,36.72,-94.92,September,F3
2577,35.28,-99.7,October,F1
2578,36.4,-97.9,October,F1
2579,43.8,-74.38,August,F2
2580,42.9,-73.55,August,F2
2581,42.42,-73.42,August,F4
2582,41.32,-81.92,August,F0
2583,34.38,-77.72,April,F1
2584,35.47,-76.7,April,F2
2585,35.3,-79.8,May,F1
2586,36.8,-98.1,April,F2
2587,36.8,-98.03,April,F2
2588,36.3,-98.0,April,F1
2589,40.77,-84.48,May,F1
2590,40.75,-83.78,May,F1
2591,40.92,-82.93,May,F1
2592,40.05,-83.18,May,F2
2593,40.05,-83.12,May,F2
2594,41.2,-81.43,June,F3
2595,41.18,-81.33,June,F3
2596,37.58,-90.72,May,F1
2597,38.65,-90.45,May,F2
2598,34.97,-81.27,May,F2
2599,43.02,-98.3,June,F2
2600,45.5,-97.3,June,F1
2601,43.83,-98.98,July,F2
2602,45.25,-98.5,July,F3
2603,41.92,-78.03,July,F1
2604,41.1,-79.65,October,F1
2605,40.12,-75.58,November,F0
2606,45.1,-97.4,July,F0
2607,43.72,-98.68,July,F1
2608,43.83,-97.55,July,F2
2609,37.17,-94.3,September,F1
2610,39.42,-92.48,May,F0
2611,37.45,-90.72,May,F1
2612,37.42,-90.18,May,F2
2613,36.22,-90.07,May,F1
2614,37.45,-89.67,June,F1
2615,36.58,-91.98,June,F1
2616,37.85,-90.52,June,F2
2617,36.75,-90.83,June,F0
2618,46.25,-99.77,April,F0
2619,35.45,-77.63,May,F0
2620,34.52,-77.98,June,F0
2621,35.85,-80.3,June,F1
2622,35.83,-76.75,September,F2
2623,35.22,-77.5,September,F1
2624,40.43,-81.28,July,F0
2625,39.28,-81.62,July,F1
2626,39.5,-84.4,July,F0
2627,35.48,-95.53,August,F1
2628,36.0,-96.88,September,F1
2629,39.37,-84.57,August,F0
2630,40.0,-82.0,August,F2
2631,35.4,-96.67,January,F2
2632,34.5,-98.43,March,F2
2633,34.3,-98.25,March,F1
2634,34.15,-98.0,March,F0
2635,36.8,-97.13,March,F2
2636,33.9,-97.9,March,F0
2637,36.87,-95.4,March,F1
2638,38.82,-92.17,May,F2
2639,45.5,-100.02,August,F1
2640,35.8,-97.0,April,F1
2641,34.5,-97.67,April,F2
2642,34.7,-97.3,April,F2
2643,34.78,-96.68,April,F3
2644,36.6,-95.03,April,F1
2645,36.63,-95.02,April,F1
2646,48.37,-99.98,August,F2
2647,39.08,-91.17,March,F1
2648,36.2,-90.17,April,F2
2649,39.1,-93.6,May,F2
2650,39.43,-91.67,May,F1
2651,40.4,-92.6,May,F1
2652,40.5,-92.5,May,F1
2653,36.0,-91.8,June,F1
2654,42.6,-85.5,May,F0
2655,42.9,-85.18,May,F1
2656,43.35,-83.77,June,F1
2657,43.0,-83.78,June,F0
2658,43.08,-83.83,June,F0
2659,43.08,-83.68,June,F0
2660,43.57,-84.32,June,F0
2661,43.03,-83.12,April,F1
2662,44.6,-84.72,May,F2
2663,43.52,-84.9,May,F1
2664,44.37,-84.73,May,F2
2665,42.55,-72.5,August,F0
2666,32.03,-90.38,November,F3
2667,32.97,-103.37,April,F1
2668,33.23,-88.53,November,F2
2669,34.83,-88.57,November,F2
2670,34.88,-90.17,November,F1
2671,40.22,-104.0,July,F1
2672,39.53,-104.73,July,F0
2673,44.0,-72.0,June,F0
2674,43.57,-71.95,May,F2
2675,38.7,-90.28,July,F1
2676,34.95,-90.47,August,F2
2677,34.48,-93.33,September,F0
2678,33.18,-93.17,September,F0
2679,35.17,-93.25,October,F1
2680,34.03,-94.35,November,F2
2681,35.47,-93.27,November,F1
2682,33.8,-93.6,November,F1
2683,34.67,-92.58,November,F1
2684,34.58,-91.28,November,F2
2685,38.75,-90.58,June,F1
2686,38.35,-90.62,June,F1
2687,37.95,-91.77,June,F2
2688,36.13,-89.87,April,F2
2689,40.08,-94.4,April,F2
2690,40.15,-94.32,April,F2
2691,39.7,-94.2,April,F2
2692,38.53,-93.53,April,F4
2693,38.08,-93.75,April,F0
2694,37.92,-93.83,April,F1
2695,37.97,-93.85,April,F2
2696,38.9,-92.78,April,F1
2697,37.57,-93.8,April,F3
2698,38.42,-93.4,April,F3
2699,39.32,-93.5,April,F2
2700,38.02,-93.63,April,F1
2701,38.3,-93.28,April,F3
2702,39.93,-92.48,April,F4
2703,38.53,-93.22,April,F2
2704,38.45,-93.47,April,F3
2705,40.43,-92.05,April,F3
2706,38.7,-93.18,April,F2
2707,37.38,-93.97,April,F3
2708,37.45,-93.85,April,F3
2709,38.25,-92.08,June,F1
2710,31.68,-88.72,May,F1
2711,34.58,-89.58,May,F1
2712,31.42,-86.07,April,F2
2713,33.23,-86.43,April,F1
2714,33.4,-91.05,December,F2
2715,32.33,-90.65,December,F2
2716,40.33,-93.55,April,F4
2717,40.43,-93.38,April,F4
2718,37.18,-94.28,April,F2
2719,40.7,-83.12,May,F2
2720,36.75,-90.38,June,F1
2721,41.43,-97.33,May,F0
2722,42.17,-83.23,June,F0
2723,42.3,-83.08,June,F0
2724,43.27,-82.88,June,F0
2725,41.93,-83.25,June,F0
2726,42.07,-83.17,June,F0
2727,41.3,-96.75,July,F1
2728,45.83,-109.93,May,F0
2729,32.2,-90.5,September,F1
2730,30.87,-88.47,September,F1
2731,43.8,-92.33,July,F0
2732,43.52,-83.97,June,F0
2733,41.95,-83.98,June,F0
2734,41.92,-83.38,June,F2
2735,42.05,-83.4,June,F2
2736,42.53,-83.2,June,F2
2737,36.77,-89.33,July,F0
2738,39.35,-94.07,July,F1
2739,39.77,-94.83,June,F2
2740,42.5,-97.25,July,F0
2741,42.32,-96.73,July,F1
2742,41.1,-82.7,May,F3
2743,40.95,-82.13,May,F2
2744,40.67,-82.85,May,F2
2745,40.23,-83.83,May,F3
2746,39.5,-84.37,December,F1
2747,39.6,-82.83,December,F1
2748,32.92,-89.1,January,F2
2749,32.93,-89.03,January,F2
2750,32.8,-89.47,January,F2
2751,40.67,-75.33,June,F1
2752,39.93,-75.48,June,F2
2753,46.85,-95.6,June,F1
2754,43.7,-98.5,August,F1
2755,45.63,-97.3,August,F0
2756,48.67,-98.37,June,F1
2757,46.45,-97.7,June,F1
2758,47.45,-98.67,June,F1
2759,36.98,-97.43,May,F1
2760,39.25,-84.67,May,F1
2761,47.37,-97.07,June,F3
2762,39.53,-76.2,June,F1
2763,39.67,-79.02,June,F1
2764,39.67,-76.58,June,F1
2765,41.72,-76.82,June,F0
2766,40.23,-75.03,June,F2
2767,44.0,-97.9,April,F2
2768,43.0,-97.23,April,F1
2769,43.78,-97.5,April,F1
2770,44.92,-98.9,April,F2
2771,45.0,-98.93,April,F1
2772,45.17,-96.75,May,F1
2773,45.0,-102.9,June,F1
2774,34.48,-82.65,November,F2
2775,39.3,-94.4,May,F2
2776,36.5,-92.3,May,F1
2777,36.73,-92.07,May,F2
2778,34.2,-79.73,August,F1
2779,45.85,-98.45,June,F1
2780,43.32,-96.58,June,F0
2781,45.58,-98.5,June,F1
2782,38.47,-90.2,May,F2
2783,37.7,-90.0,May,F1
2784,37.38,-89.67,May,F0
2785,37.1,-89.92,May,F2
2786,38.8,-93.0,May,F1
2787,40.1,-92.55,May,F1
2788,37.1,-92.4,May,F1
2789,40.35,-84.15,June,F0
2790,40.25,-83.33,June,F0
2791,40.1,-80.4,May,F1
2792,40.5,-75.67,May,F1
2793,40.5,-82.75,June,F0
2794,40.85,-82.85,July,F0
2795,39.42,-84.5,July,F1
2796,37.4,-90.47,May,F2
2797,37.62,-93.42,May,F0
2798,39.3,-91.0,May,F1
2799,36.75,-90.35,May,F3
2800,36.78,-90.3,May,F3
2801,34.08,-82.57,March,F4
2802,39.65,-84.63,July,F1
2803,34.77,-82.62,March,F2
2804,42.33,-83.02,August,F0
2805,42.32,-82.9,August,F0
2806,43.17,-84.92,August,F1
2807,39.75,-84.42,July,F1
2808,30.47,-89.5,April,F2
2809,30.9,-88.6,April,F2
2810,46.4,-94.03,June,F3
2811,33.33,-93.3,December,F1
2812,34.12,-93.08,November,F1
2813,34.83,-92.52,November,F1
2814,34.95,-92.45,November,F2
2815,36.42,-93.83,May,F2
2816,36.2,-94.0,May,F0
2817,36.33,-93.57,May,F2
2818,35.43,-94.32,May,F1
2819,35.27,-91.37,May,F4
2820,35.37,-91.27,May,F4
2821,35.53,-91.03,May,F4
2822,35.7,-90.87,May,F4
2823,35.33,-92.08,November,F2
2824,35.45,-91.53,November,F1
2825,35.82,-91.12,November,F2
2826,35.63,-91.13,November,F2
2827,30.53,-88.22,December,F2
2828,33.03,-86.08,December,F2
2829,33.9,-86.75,December,F1
2830,31.32,-85.9,December,F3
2831,31.33,-85.8,December,F3
2832,33.72,-86.73,December,F1
2833,34.28,-86.02,December,F2
2834,31.35,-85.35,December,F3
2835,31.45,-85.65,December,F3
2836,30.63,-87.77,December,F1
2837,40.03,-98.07,June,F1
2838,42.35,-97.77,June,F2
2839,36.78,-90.08,November,F0
2840,36.45,-89.93,November,F2
2841,33.8,-91.3,April,F2
2842,33.1,-93.1,April,F1
2843,33.8,-93.38,April,F1
2844,34.73,-92.02,April,F0
2845,36.18,-94.55,May,F2
2846,36.47,-92.38,May,F2
2847,35.6,-90.5,May,F2
2848,40.42,-91.73,May,F3
2849,46.37,-94.67,June,F0
2850,45.47,-93.58,July,F0
2851,46.5,-92.68,July,F1
