,BEGIN_LAT,BEGIN_LON,MONTH_NAME,TOR_F_SCALE
879,35.48,-94.22,April,F3
880,33.42,-94.0,April,F2
881,35.27,-93.17,May,F2
882,35.85,-91.13,July,F1
883,33.0,-91.8,December,F2
884,33.83,-92.17,January,F2
885,34.77,-91.57,February,F1
886,35.88,-92.23,March,F2
887,35.22,-93.95,March,F3
888,35.28,-93.28,March,F3
889,45.37,-84.97,September,F1
890,37.65,-121.0,April,F2
891,39.75,-122.18,May,F2
892,42.47,-72.17,June,F4
893,42.17,-71.77,June,F3
894,42.05,-71.23,June,F3
895,41.05,-98.22,May,F1
896,42.45,-102.2,June,F2
897,43.15,-82.98,June,F4
898,46.73,-89.62,June,F1
899,44.57,-83.72,July,F0
900,46.47,-86.67,July,F0
901,45.58,-94.08,March,F2
902,45.42,-95.75,May,F2
903,43.75,-93.2,May,F2
904,43.5,-92.38,May,F4
905,43.85,-92.17,May,F4
906,39.22,-90.75,March,F1
907,38.37,-94.28,March,F1
908,38.47,-94.0,March,F1
909,34.7,-87.7,February,F3
910,33.95,-87.8,February,F2
911,33.93,-87.37,February,F2
912,34.38,-87.07,February,F2
913,30.7,-88.12,March,F2
914,34.85,-87.62,March,F2
915,33.32,-87.0,April,F3
916,33.85,-86.77,April,F1
917,33.03,-86.75,May,F2
918,33.22,-85.93,May,F4
919,33.62,-86.62,May,
920,32.25,-88.38,May,F4
921,33.92,-87.82,May,F1
922,33.4,-86.97,May,F0
923,31.38,-85.4,December,F1
924,31.37,-85.27,December,F2
925,38.97,-76.5,July,F1
926,37.55,-91.92,May,F1
927,38.42,-91.08,August,F1
928,41.78,-85.77,May,F2
929,42.92,-82.6,May,F4
930,42.37,-83.42,June,F0
931,43.37,-83.87,June,F2
932,41.78,-83.57,June,F4
933,42.2,-84.0,June,F3
934,42.58,-83.7,June,F3
935,42.6,-83.68,June,F3
936,44.33,-83.63,June,F2
937,44.82,-83.47,June,F3
938,43.1,-83.85,June,F5
939,43.1,-83.65,June,F5
940,43.88,-83.33,June,
941,43.15,-83.18,June,F4
942,41.85,-101.52,June,
943,40.18,-101.67,June,
944,41.23,-99.27,June,F2
945,41.25,-99.25,June,F2
946,40.83,-98.22,June,F0
947,41.2,-97.28,June,F1
948,41.88,-103.6,July,F1
949,40.82,-97.48,July,F1
950,41.67,-96.7,July,
951,41.45,-97.33,July,F1
952,42.78,-103.75,July,F1
953,40.08,-96.75,August,F2
954,40.13,-99.98,August,
955,40.78,-98.17,June,F2
956,41.33,-99.13,June,F4
957,41.35,-99.1,June,F4
958,41.47,-98.63,June,F2
959,41.35,-97.07,June,F2
960,41.7,-98.02,June,F3
961,32.62,-86.98,January,F1
962,33.42,-86.12,January,F2
963,33.8,-87.23,January,F3
964,34.1,-86.5,January,
965,31.53,-88.0,January,F3
966,42.97,-70.97,June,F3
967,43.23,-70.83,June,F1
968,41.08,-102.08,June,
969,41.07,-102.05,June,
970,40.18,-98.57,June,F1
971,42.22,-97.02,June,F2
972,41.12,-96.45,July,
973,41.42,-102.48,July,F1
974,40.3,-98.85,June,F0
975,40.1,-98.85,June,F1
976,41.95,-97.67,June,F2
977,42.13,-97.6,June,F2
978,42.28,-97.78,June,F1
979,42.25,-97.42,June,F2
980,42.45,-96.87,June,F0
981,41.55,-96.25,June,F2
982,41.6,-96.55,June,F0
983,41.07,-102.1,June,
984,42.23,-95.68,March,F1
985,42.05,-95.72,March,F1
986,43.27,-94.63,March,F3
987,41.88,-92.62,March,F2
988,41.83,-91.95,April,F1
989,40.87,-93.33,May,F4
990,43.07,-93.52,May,F4
991,41.88,-92.45,May,F2
992,43.17,-93.5,May,F4
993,44.38,-98.23,May,F1
994,39.8,-104.5,August,F1
995,39.38,-104.75,August,F0
996,40.0,-105.27,September,F1
997,38.5,-103.77,October,F2
998,38.13,-104.03,October,
999,42.3,-93.3,May,F3
1000,42.55,-93.05,May,F3
1001,43.2,-92.4,May,F3
1002,41.98,-91.57,May,F3
1003,42.02,-91.38,May,F3
1004,41.6,-92.1,May,F1
1005,42.75,-96.6,June,F2
1006,42.37,-95.48,June,F2
1007,42.83,-94.7,June,F2
1008,43.0,-94.47,June,F2
1009,42.3,-94.3,June,F2
1010,41.42,-93.92,June,F2
1011,42.55,-94.7,June,F3
1012,42.17,-94.07,June,F1
1013,42.47,-94.0,June,F2
1014,41.7,-92.75,June,F2
1015,41.45,-94.7,June,F5
1016,41.02,-95.08,June,F1
1017,41.38,-93.58,June,F1
1018,41.4,-92.6,June,F2
1019,30.38,-87.25,May,F0
1020,38.4,-89.47,March,F2
1021,40.18,-88.22,April,F3
1022,40.23,-87.88,April,F3
1023,40.4,-88.87,July,F0
1024,34.85,-100.22,June,F0
1025,34.0,-98.5,June,F1
1026,26.25,-97.73,July,F1
1027,31.9,-100.63,July,F2
1028,27.77,-97.42,July,F0
1029,33.42,-99.8,August,F0
1030,33.93,-98.5,August,F2
1031,29.73,-94.98,August,F1
1032,27.73,-97.83,August,F0
1033,30.48,-99.77,August,F0
1034,30.3,-97.78,October,F1
1035,27.83,-97.07,October,F2
1036,31.77,-95.72,November,F2
1037,29.5,-97.93,December,F3
1038,30.5,-96.97,December,F3
1039,39.58,-87.47,March,F0
1040,39.65,-87.18,March,F1
1041,43.45,-92.4,May,F4
1042,42.95,-91.33,May,F3
1043,42.15,-93.7,May,F3
1044,41.03,-85.13,March,F2
1045,40.77,-84.92,March,F1
1046,40.25,-87.52,April,F3
1047,40.27,-86.7,April,F3
1048,40.28,-86.25,April,F3
1049,40.28,-85.87,April,F3
1050,40.42,-86.88,June,F1
1051,40.98,-102.28,June,F1
1052,41.0,-102.27,June,F1
1053,40.98,-102.28,June,
1054,41.0,-102.3,June,
1055,40.97,-102.3,June,F0
1056,37.1,-106.1,June,F2
1057,39.12,-103.87,July,
1058,40.62,-102.35,July,
1059,38.25,-104.03,August,
1060,36.7,-97.13,July,F0
1061,35.82,-96.67,July,F1
1062,35.0,-99.17,August,F0
1063,34.97,-99.23,August,F1
1064,36.8,-96.98,November,F1
1065,35.52,-97.88,November,F0
1066,36.75,-97.25,November,F0
1067,34.5,-96.97,November,F1
1068,35.75,-95.38,November,F1
1069,34.18,-97.22,December,F1
1070,34.37,-97.07,December,F1
1071,35.33,-96.92,December,F1
1072,35.33,-99.9,July,F1
1073,29.2,-96.03,December,F2
1074,30.37,-96.18,December,F2
1075,31.43,-94.9,December,F1
1076,30.63,-96.48,December,F2
1077,32.95,-80.47,May,
1078,33.5,-81.03,June,F1
1079,33.37,-79.3,August,F1
1080,36.98,-97.62,May,F2
1081,34.93,-95.8,May,F1
1082,34.67,-97.15,May,F1
1083,34.15,-97.13,May,F1
1084,36.1,-98.58,June,F1
1085,34.82,-99.92,June,F0
1086,35.08,-98.75,June,F0
1087,36.83,-95.9,June,F1
1088,34.63,-97.17,June,F3
1089,34.67,-96.75,June,F2
1090,35.67,-99.6,June,F0
1091,36.62,-98.57,June,F1
1092,36.62,-98.57,June,F1
1093,34.4,-97.97,June,F1
1094,34.97,-98.03,June,F1
1095,36.7,-100.85,June,F1
1096,36.55,-97.4,June,F1
1097,35.6,-95.92,July,F1
1098,31.72,-94.83,February,
1099,32.17,-94.33,March,F2
1100,33.28,-99.95,March,F4
1101,33.4,-99.82,March,F4
1102,30.0,-97.17,April,F3
1103,29.55,-98.53,April,F3
1104,29.57,-98.7,April,F4
1105,31.53,-100.58,May,F4
1106,31.55,-97.15,May,F5
1107,31.32,-96.22,May,F2
1108,31.23,-95.57,May,F3
1109,31.8,-95.4,May,
1110,34.5,-101.8,May,F1
1111,42.1,-71.48,June,F3
1112,40.12,-89.45,April,F2
1113,44.8,-73.1,June,F1
1114,43.15,-83.47,June,F5
1115,32.8,-90.95,December,F3
1116,34.02,-79.77,January,F2
1117,32.6,-85.58,April,F3
1118,45.17,-98.12,May,F1
1119,36.62,-77.63,May,F2
1120,38.87,-77.85,May,F1
1121,37.2,-80.0,May,F2
1122,36.72,-82.3,June,F1
1123,36.58,-79.4,June,F1
1124,33.12,-88.57,May,F2
1125,38.77,-76.9,May,F1
1126,46.98,-104.18,May,
1127,35.57,-77.18,April,F2
1128,42.75,-104.83,June,F1
1129,43.87,-105.27,June,F2
1130,41.33,-106.25,July,F1
1131,42.18,-104.42,July,F1
1132,41.35,-104.38,August,F1
1133,44.87,-91.07,May,F4
1134,45.65,-92.17,May,F2
1135,45.9,-92.03,May,F2
1136,45.78,-89.13,June,F1
1137,30.42,-92.23,May,F2
1138,41.0,-111.88,June,F0
1139,37.5,-113.25,July,F0
1140,43.85,-104.32,May,F2
1141,36.7,-81.98,April,F0
1142,37.17,-100.53,June,F1
1143,37.63,-98.08,June,F0
1144,39.5,-97.5,July,F0
1145,37.83,-97.42,July,F0
1146,44.83,-92.67,May,F2
1147,44.2,-91.85,May,F4
1148,44.85,-92.65,May,F2
1149,44.6,-91.37,May,F4
1150,45.22,-92.38,May,F2
1151,37.03,-97.78,March,F0
1152,38.5,-100.48,April,F1
1153,39.8,-97.9,May,F3
1154,37.87,-97.6,May,F1
1155,37.0,-97.6,May,F2
1156,38.35,-96.67,May,F3
1157,37.33,-96.67,May,F1
1158,37.9,-95.4,May,F1
1159,38.53,-96.87,May,F1
1160,39.58,-100.48,May,F1
1161,37.17,-101.3,May,F2
1162,39.82,-100.73,May,F1
1163,37.03,-100.95,May,F1
1164,37.48,-99.92,May,F2
1165,37.02,-94.73,June,
1166,39.53,-99.83,June,F0
1167,39.35,-100.05,June,F1
1168,39.35,-99.85,June,F2
1169,38.55,-97.15,June,F0
1170,38.6,-97.07,June,F2
1171,39.6,-95.6,June,F2
1172,39.4,-98.43,June,F1
1173,37.75,-97.27,June,F2
1174,39.05,-96.37,June,
1175,30.1,-91.98,November,F2
1176,30.18,-91.93,November,F2
1177,31.07,-93.05,December,F4
1178,31.17,-92.82,December,F4
1179,31.38,-92.4,December,F4
1180,31.43,-92.43,December,F4
1181,31.58,-92.53,December,F4
1182,32.0,-93.7,December,F2
1183,31.72,-92.4,December,F4
1184,31.77,-92.35,December,F4
1185,32.8,-92.67,December,F2
1186,32.75,-92.13,December,F2
1187,32.8,-92.05,December,F2
1188,29.92,-90.45,November,F1
1189,32.68,-84.9,January,F1
1190,31.5,-83.55,January,F1
1191,32.3,-84.02,April,F2
1192,32.32,-84.52,April,F2
1193,32.5,-85.0,April,F3
1194,32.33,-84.5,April,F2
1195,32.52,-83.88,April,F1
1196,32.6,-83.6,April,F4
1197,32.78,-83.5,April,F2
1198,32.7,-83.35,April,F3
1199,32.63,-83.7,April,F2
1200,33.97,-84.42,December,F2
1201,39.72,-96.78,August,F1
1202,37.27,-97.67,August,F1
1203,27.82,-82.7,June,F0
1204,27.82,-82.83,June,F1
1205,28.43,-81.37,July,
1206,30.17,-81.7,August,F1
1207,27.43,-80.5,August,F0
1208,25.83,-80.3,September,F0
1209,28.1,-80.7,September,F1
1210,26.5,-81.83,October,F0
1211,25.67,-80.45,November,
1212,30.4,-85.87,November,F2
1213,30.62,-84.28,December,F2
1214,30.2,-85.8,December,F2
1215,28.57,-82.48,January,F1
1216,27.83,-82.17,January,F2
1217,28.57,-81.75,January,F1
1218,30.17,-85.7,April,F2
1219,30.37,-85.45,April,F2
1220,27.38,-80.33,April,F1
1221,24.55,-81.77,June,F1
1222,30.48,-90.7,February,F3
1223,30.5,-90.55,February,F3
1224,31.1,-93.22,March,F2
1225,31.7,-92.8,March,F2
1226,32.15,-92.15,March,F2
1227,35.75,-89.53,March,F1
1228,35.53,-88.97,March,F3
1229,35.47,-89.45,March,F2
1230,35.37,-88.78,March,F2
1231,35.52,-88.5,March,F2
1232,36.08,-89.38,March,F1
1233,32.48,-92.53,April,F2
1234,29.92,-91.0,May,F1
1235,30.4,-92.23,May,F2
1236,32.43,-94.0,May,F0
1237,31.98,-93.0,May,F2
1238,30.1,-97.33,October,F1
1239,32.3,-92.75,May,F2
1240,32.47,-91.75,May,F3
1241,32.58,-91.53,May,F3
1242,30.75,-92.8,May,F2
1243,30.9,-90.8,May,F1
1244,29.95,-90.03,July,F2
1245,36.33,-88.77,March,F2
1246,35.93,-89.65,March,F2
1247,35.58,-89.28,April,F1
1248,35.67,-88.38,April,F1
1249,35.62,-88.83,April,F1
1250,36.33,-88.75,April,F1
1251,36.03,-84.07,May,F2
1252,35.52,-84.78,May,F4
1253,35.52,-84.75,May,F4
1254,35.08,-86.58,May,F1
1255,35.7,-85.85,January,F2
1256,36.2,-94.97,March,F1
1257,35.03,-99.42,April,F0
1258,34.62,-98.0,May,F3
1259,41.37,-82.38,August,F1
1260,40.75,-81.15,September,F2
1261,39.9,-83.13,October,F1
1262,32.57,-89.02,February,F2
1263,34.92,-88.58,April,
1264,34.92,-88.58,April,F1
1265,34.37,-88.33,April,F2
1266,32.27,-89.58,April,
1267,32.43,-90.13,May,
1268,32.48,-89.17,June,F2
1269,32.33,-89.17,July,F0
1270,31.28,-89.65,February,F2
1271,31.43,-89.52,February,F2
1272,32.43,-89.23,February,F2
1273,40.73,-77.53,March,F0
1274,31.37,-94.47,April,F2
1275,32.92,-94.72,April,F3
1276,32.93,-94.67,April,F3
1277,33.4,-94.63,April,F3
1278,33.98,-99.72,May,F4
1279,34.07,-99.47,May,F4
1280,33.43,-98.38,May,F1
1281,33.6,-96.18,May,F1
1282,33.55,-98.15,May,F2
1283,32.12,-98.55,May,F1
1284,32.53,-94.95,May,F2
1285,32.22,-95.67,May,F3
1286,33.27,-96.02,May,F1
1287,32.2,-99.08,May,F1
1288,31.05,-96.13,May,F1
1289,40.35,-75.92,April,F1
1290,33.42,-88.68,January,F2
1291,33.3,-88.83,January,F2
1292,33.38,-88.42,January,F1
1293,33.07,-101.53,April,F0
1294,32.42,-101.47,April,F1
1295,31.73,-99.95,April,F2
1296,31.78,-97.47,April,F1
1297,31.85,-99.95,April,F1
1298,43.78,-97.55,May,F2
1299,42.68,-96.67,May,F1
1300,43.72,-99.18,June,F2
1301,44.63,-98.1,June,F1
1302,45.28,-97.97,June,F1
1303,42.85,-97.88,June,F3
1304,43.03,-97.5,June,F3
1305,45.25,-98.57,June,F1
1306,43.05,-97.32,June,F3
1307,43.42,-97.27,June,F2
1308,43.48,-96.72,June,F3
1309,44.38,-103.73,July,F1
1310,34.17,-98.25,May,F3
1311,34.53,-96.18,May,F1
1312,34.87,-96.58,May,F2
1313,34.97,-96.48,May,F2
1314,35.28,-96.18,May,F2
1315,35.4,-97.37,May,F4
1316,35.47,-96.9,May,F4
1317,35.7,-96.77,May,F4
1318,35.75,-96.62,May,F4
1319,35.37,-96.5,May,F2
1320,34.88,-95.87,May,F2
1321,35.22,-95.62,May,F2
1322,33.78,-94.67,May,F1
1323,34.8,-99.5,May,F1
1324,34.3,-96.7,May,F2
1325,35.37,-95.27,May,F2
1326,35.73,-98.75,May,F0
1327,35.48,-95.53,May,F1
1328,34.48,-97.1,June,F1
1329,36.08,-97.07,June,F1
1330,36.75,-98.88,June,F0
1331,35.25,-95.0,June,F1
1332,35.13,-98.95,July,F0
1333,35.25,-96.7,July,F1
1334,34.6,-96.33,July,F2
1335,36.02,-96.9,July,F2
1336,34.43,-98.95,August,F1
1337,35.0,-96.3,August,F1
1338,34.62,-96.58,September,F2
1339,34.0,-96.38,September,F2
1340,32.62,-99.75,April,F1
1341,31.85,-97.98,April,F1
1342,29.98,-97.88,April,F1
1343,30.42,-97.45,April,F3
1344,30.43,-97.42,April,F3
1345,30.1,-96.97,April,F2
1346,30.62,-97.2,April,F3
1347,30.13,-96.82,April,F2
1348,31.07,-95.12,April,F2
1349,31.18,-94.85,April,F2
1350,43.5,-98.1,May,F2
1351,43.62,-97.78,May,F2
1352,35.5,-97.58,September,F2
1353,36.25,-99.7,October,F0
1354,32.97,-103.57,May,F1
1355,32.2,-103.2,May,F0
1356,33.8,-106.6,May,F0
1357,32.97,-103.37,May,F3
1358,32.17,-103.23,May,F1
1359,36.02,-103.2,June,F0
1360,34.57,-106.77,July,F0
1361,33.95,-103.65,August,F0
1362,31.95,-110.95,March,
1363,34.77,-112.5,August,
1364,45.63,-94.22,May,F1
1365,45.58,-94.95,June,F1
1366,45.68,-92.95,June,F1
1367,44.83,-92.92,June,F2
1368,46.12,-94.03,July,F1
1369,42.63,-77.08,July,F1
1370,44.67,-74.72,September,F2
1371,35.2,-80.0,February,F1
1372,36.17,-79.8,June,F2
1373,34.22,-77.78,June,F1
1374,35.57,-77.05,June,F1
1375,35.33,-94.42,April,F1
1376,33.8,-93.98,April,F3
1377,35.63,-94.4,April,F3
1378,35.78,-79.55,August,F2
1379,35.67,-81.2,August,F2
1380,35.72,-77.9,September,F2
1381,34.37,-77.7,November,F2
1382,35.23,-92.93,April,F1
1383,37.37,-92.17,March,F4
1384,38.58,-90.77,March,F1
1385,38.87,-90.25,March,F1
1386,38.47,-90.75,March,F2
1387,38.8,-90.8,March,F3
1388,39.38,-91.93,April,F1
1389,39.1,-91.77,April,F1
1390,40.55,-95.38,April,F4
1391,36.12,-90.15,April,F2
1392,36.58,-93.9,April,F1
1393,38.43,-92.83,April,F2
1394,39.2,-92.33,April,F2
1395,39.45,-75.73,July,F2
1396,33.17,-94.05,April,F3
1397,33.58,-94.38,April,F3
1398,35.22,-94.25,February,F2
1399,36.35,-94.28,March,F1
1400,33.12,-91.98,April,F1
1401,34.92,-91.5,April,F1
1402,45.28,-67.2,July,F2
1403,47.02,-68.02,August,F2
1404,37.83,-94.48,May,F1
1405,40.03,-94.48,June,F0
1406,40.05,-95.27,June,F1
1407,38.53,-91.28,August,F0
1408,36.55,-93.97,March,F1
1409,37.45,-94.4,March,F1
1410,37.12,-94.53,March,F1
1411,36.82,-93.88,March,F1
1412,36.82,-94.1,March,F1
1413,36.57,-94.52,March,F2
1414,36.72,-94.22,March,F2
1415,36.72,-93.67,March,F3
1416,37.17,-92.95,March,F1
1417,37.18,-92.87,March,F1
1418,36.97,-93.23,March,F1
1419,37.32,-92.23,March,F4
1420,43.05,-98.33,July,F2
1421,43.27,-99.47,August,F2
1422,35.93,-98.1,April,F2
1423,35.5,-97.8,April,F2
1424,34.6,-98.3,April,F1
1425,34.92,-96.82,April,F1
1426,34.0,-95.52,April,F3
1427,35.25,-95.17,April,F1
1428,34.2,-99.18,May,F4
1429,34.25,-99.1,May,F2
1430,34.23,-98.62,May,F3
1431,34.25,-98.6,May,F3
1432,35.0,-98.48,May,F2
1433,36.23,-96.92,May,F2
1434,36.25,-96.9,May,F2
1435,30.92,-96.12,October,F2
1436,28.65,-96.9,October,F1
1437,28.15,-97.43,October,F3
1438,45.43,-105.38,May,F2
1439,48.65,-106.2,July,
1440,45.85,-104.07,July,F1
1441,47.92,-101.67,June,F2
1442,46.13,-101.83,June,F0
1443,47.7,-99.87,July,F2
1444,46.92,-103.5,August,
1445,39.47,-82.75,March,F1
1446,40.22,-80.88,April,F2
1447,39.2,-84.43,May,F1
1448,41.7,-84.57,May,F0
1449,41.25,-84.13,May,F0
1450,40.93,-83.97,May,
1451,41.7,-84.4,May,F0
1452,40.1,-82.98,June,F0
1453,39.95,-81.9,June,F1
1454,41.42,-82.37,August,F0
1455,35.4,-80.6,November,F1
1456,45.42,-95.5,August,F2
1457,45.75,-94.12,August,F1
1458,41.92,-72.47,May,F3
1459,42.0,-72.88,May,F2
1460,37.28,-84.12,June,F2
1461,37.45,-85.33,August,F2
1462,35.48,-93.48,February,F3
1463,34.1,-94.15,February,F2
1464,35.52,-90.22,February,F3
1465,34.18,-92.12,February,F2
1466,34.63,-117.2,June,F2
1467,33.93,-93.82,April,F3
1468,35.75,-94.32,April,F3
1469,36.03,-94.05,April,F3
1470,35.45,-93.58,April,F1
1471,35.97,-91.27,April,F2
1472,33.5,-93.83,May,F1
1473,34.0,-93.33,May,F1
1474,35.85,-90.03,May,F1
1475,34.5,-91.55,May,F3
1476,35.85,-89.73,June,F1
1477,35.68,-90.1,June,F3
1478,36.05,-90.5,June,F2
1479,34.9,-94.13,July,F1
1480,33.85,-92.28,July,F1
1481,33.83,-94.12,August,F2
1482,42.67,-72.73,July,F1
1483,42.27,-72.25,August,F1
1484,42.12,-85.37,April,F1
1485,42.95,-83.83,April,F2
1486,42.3,-86.2,May,F2
1487,42.53,-85.77,May,F2
1488,41.85,-84.98,May,F1
1489,42.32,-83.83,May,F0
1490,42.4,-82.98,May,F1
1491,42.05,-84.27,June,F0
1492,42.2,-84.35,June,F0
1493,44.58,-83.33,August,F1
1494,43.1,-83.85,August,F2
1495,43.18,-84.47,October,F2
1496,38.03,-94.57,September,F1
1497,36.52,-90.05,September,F1
1498,33.97,-90.48,July,
1499,32.12,-89.52,December,F1
1500,31.63,-89.18,December,F3
1501,32.9,-88.7,December,F2
1502,32.92,-88.67,December,F2
1503,39.65,-92.03,April,F2
1504,40.28,-91.73,April,F2
1505,36.5,-89.52,May,F1
1506,40.08,-94.5,May,F0
1507,38.25,-93.13,May,F2
1508,38.15,-92.87,May,F2
1509,38.2,-92.82,May,F2
1510,40.43,-95.15,May,F2
1511,40.38,-95.42,May,F2
1512,31.33,-85.8,April,F2
1513,32.68,-85.42,December,F3
1514,33.78,-86.0,December,F3
1515,31.93,-85.38,December,F2
1516,31.88,-86.07,December,F1
1517,32.45,-85.28,December,F2
1518,32.33,-85.03,March,F3
1519,31.37,-85.28,March,F2
1520,32.92,-86.82,February,F1
1521,39.32,-77.63,May,F0
1522,39.3,-79.47,July,F1
1523,40.58,-100.13,April,F3
1524,42.47,-102.93,May,
1525,41.73,-97.73,May,F4
1526,41.75,-97.72,May,F4
1527,41.98,-97.37,May,F4
1528,37.45,-87.08,May,F1
1529,41.23,-103.65,June,F2
1530,41.98,-101.77,June,F1
1531,40.4,-96.02,June,F0
1532,40.17,-101.02,June,F1
1533,40.72,-100.05,June,F1
1534,42.08,-97.05,June,F3
1535,42.12,-96.7,June,F3
1536,41.97,-97.82,June,F1
1537,40.93,-98.33,June,F1
1538,40.3,-96.25,July,F1
1539,41.28,-99.05,July,F1
1540,40.87,-97.62,July,F2
1541,40.77,-99.77,August,F1
1542,42.17,-96.67,August,F0
1543,47.58,-105.6,August,F2
1544,42.9,-71.33,July,F1
1545,38.87,-94.82,June,F0
1546,38.68,-97.67,July,F0
1547,38.15,-95.53,July,
1548,38.35,-97.22,July,F1
1549,37.08,-95.18,July,F2
1550,38.17,-97.12,August,F2
1551,37.62,-99.32,August,
1552,34.35,-83.87,March,F1
1553,41.67,-75.65,April,F2
1554,39.77,-79.07,April,F0
1555,39.83,-77.23,April,F2
1556,40.75,-78.67,April,F1
1557,41.33,-77.77,May,F0
1558,41.3,-80.08,June,F2
1559,39.87,-79.5,June,F0
1560,40.92,-79.8,June,F2
1561,41.23,-79.55,June,F2
1562,40.75,-80.25,June,F2
1563,40.28,-80.12,June,F0
1564,41.68,-78.18,June,F2
1565,40.25,-79.68,June,F2
1566,40.92,-78.92,July,F1
1567,42.12,-80.08,July,F1
1568,40.6,-95.23,April,F3
1569,40.67,-94.88,April,F2
1570,40.68,-94.73,April,F1
1571,43.05,-95.3,April,F2
1572,38.05,-97.95,August,F2
1573,38.52,-95.37,August,F1
1574,38.62,-95.27,August,F1
1575,37.22,-95.22,August,
1576,38.2,-96.97,August,
1577,39.67,-98.15,August,F0
1578,38.95,-97.75,August,F1
1579,38.37,-97.67,August,
1580,37.82,-97.47,September,F2
1581,37.68,-97.33,October,F2
1582,38.93,-99.22,October,F3
1583,38.13,-105.47,February,F1
1584,40.12,-102.72,March,
1585,40.15,-102.97,March,
1586,37.03,-104.1,May,
1587,39.52,-104.82,June,F1
1588,40.87,-104.4,June,
1589,39.82,-104.1,July,F1
1590,40.8,-105.75,August,
1591,40.92,-87.4,May,F0
1592,39.78,-86.15,May,F1
1593,40.77,-87.45,May,F1
1594,40.87,-86.03,May,F2
1595,40.7,-87.27,June,F2
1596,41.25,-87.48,June,F2
1597,41.05,-86.58,June,F1
1598,35.8,-99.75,April,F2
1599,36.67,-98.3,April,F1
1600,36.1,-99.2,April,F1
1601,39.45,-86.12,October,F3
1602,43.5,-112.73,June,
1603,43.87,-111.2,June,
1604,41.75,-90.88,April,F1
1605,40.67,-91.5,April,F2
1606,40.8,-91.42,April,F2
1607,41.67,-92.0,April,F2
1608,42.1,-91.75,April,F4
1609,42.22,-91.2,April,F2
1610,41.23,-86.23,June,F2
1611,42.03,-94.53,April,F2
1612,40.58,-95.32,April,F4
1613,43.28,-92.8,May,F2
1614,33.47,-82.0,August,F1
1615,31.77,-82.35,August,F1
1616,32.67,-85.08,December,F3
1617,32.87,-84.72,December,F3
1618,40.85,-80.18,June,F2
1619,28.95,-96.08,April,F1
1620,31.03,-102.88,April,F2
1621,32.77,-101.43,April,
1622,32.57,-101.97,April,F0
1623,30.38,-96.1,May,F1
1624,29.28,-96.88,May,F1
1625,29.87,-94.62,May,F1
1626,31.63,-97.6,May,F1
1627,30.35,-97.37,May,
1628,35.8,-100.12,May,F1
1629,32.75,-99.9,May,F0
1630,32.2,-98.53,May,F0
1631,39.88,-89.92,March,F1
1632,39.98,-89.57,March,F1
1633,40.88,-88.42,April,F3
1634,34.12,-83.23,March,F2
1635,34.15,-83.07,March,F2
1636,34.37,-84.2,April,F1
1637,32.55,-83.88,April,F1
1638,32.2,-83.2,April,F1
1639,33.87,-82.72,June,F1
1640,34.43,-83.12,July,F1
1641,31.58,-84.17,July,F0
1642,32.87,-84.08,August,F1
1643,43.5,-112.72,April,
1644,42.63,-91.63,April,F2
1645,41.52,-76.67,September,F2
1646,41.83,-76.18,September,F2
1647,40.77,-76.32,September,F0
1648,41.25,-80.47,September,F2
1649,39.72,-86.4,July,F2
1650,45.53,-123.93,October,F0
1651,40.85,-86.88,June,F1
1652,41.6,-85.82,June,F1
1653,39.78,-86.13,June,F1
1654,40.85,-87.15,June,
1655,40.18,-85.37,June,F2
1656,41.1,-87.15,June,F0
1657,41.17,-85.48,June,F1
1658,39.52,-86.63,June,F2
1659,38.48,-87.35,July,F1
1660,37.68,-97.32,October,
1661,39.32,-87.37,March,F1
1662,39.65,-85.13,March,F2
1663,40.2,-86.33,March,F1
1664,40.12,-85.68,March,F2
1665,38.67,-87.28,April,F1
1666,38.5,-87.28,April,F1
1667,38.23,-86.85,April,F2
1668,38.5,-87.28,April,F1
1669,41.43,-85.28,April,F1
1670,41.38,-85.42,April,F0
1671,40.92,-87.4,May,F1
1672,36.53,-98.17,March,F1
1673,35.18,-98.55,March,F2
1674,36.93,-97.1,March,F2
1675,36.0,-96.12,March,F1
1676,35.82,-95.68,March,F2
1677,36.45,-95.15,March,F2
1678,35.47,-99.0,April,F1
1679,35.1,-98.55,April,F0
1680,34.73,-97.4,April,F1
1681,38.55,-86.47,August,F2
1682,38.62,-96.32,June,
1683,38.22,-99.08,June,
1684,37.25,-98.55,June,F0
1685,38.87,-98.58,June,F0
1686,37.13,-97.98,June,F0
1687,38.57,-98.47,June,
1688,38.72,-98.23,June,
1689,39.37,-97.75,June,F1
1690,31.38,-84.93,December,F2
1691,31.93,-85.08,December,F2
1692,32.15,-84.65,December,F2
1693,32.18,-84.42,December,F2
1694,31.97,-84.95,December,F2
1695,33.7,-84.75,December,F1
1696,32.3,-84.58,December,F2
1697,34.08,-85.0,December,F2
1698,32.08,-93.83,August,F2
1699,32.83,-91.4,August,F1
1700,31.75,-93.08,August,F0
1701,30.13,-91.17,August,F1
1702,32.22,-98.68,February,F2
1703,32.95,-95.28,February,F1
1704,30.32,-95.45,February,F2
1705,33.15,-96.82,March,F1
1706,31.93,-103.73,April,F0
1707,29.68,-96.92,April,F1
1708,30.67,-93.85,April,F2
1709,29.85,-95.55,April,F1
1710,29.25,-98.33,April,F1
1711,35.07,-81.65,February,F1
1712,39.75,-93.5,June,F1
